capturador,forma,racimo,video,ruta_relativa
javo,freestyle,19,VID_20230322_154424.mp4,javo/freestyle/19/VID_20230322_154424/VID_20230322_154424.mp4
pablo,freestyle,20,VID_20230322_154444.mp4,pablo/freestyle/20/VID_20230322_154444/VID_20230322_154444.mp4
pablo,freestyle,20,VID_20230322_154452.mp4,pablo/freestyle/20/VID_20230322_154452/VID_20230322_154452.mp4
pablo,freestyle,20,VID_20230322_154501.mp4,pablo/freestyle/20/VID_20230322_154501/VID_20230322_154501.mp4
pablo,freestyle,20,VID_20230322_154510.mp4,pablo/freestyle/20/VID_20230322_154510/VID_20230322_154510.mp4
pablo,freestyle,20,VID_20230322_154522.mp4,pablo/freestyle/20/VID_20230322_154522/VID_20230322_154522.mp4
javo,180,20,VID_20230322_154558.mp4,javo/180/20/VID_20230322_154558/VID_20230322_154558.mp4
javo,180,20,VID_20230322_154610.mp4,javo/180/20/VID_20230322_154610/VID_20230322_154610.mp4
pablo,180,19,VID_20230322_154621.mp4,pablo/180/19/VID_20230322_154621/VID_20230322_154621.mp4
javo,180,20,VID_20230322_154621.mp4,javo/180/20/VID_20230322_154621/VID_20230322_154621.mp4
pablo,180,19,VID_20230322_154633.mp4,pablo/180/19/VID_20230322_154633/VID_20230322_154633.mp4
javo,180,20,VID_20230322_154636.mp4,javo/180/20/VID_20230322_154636/VID_20230322_154636.mp4
pablo,180,19,VID_20230322_154645.mp4,pablo/180/19/VID_20230322_154645/VID_20230322_154645.mp4
javo,180,20,VID_20230322_154650.mp4,javo/180/20/VID_20230322_154650/VID_20230322_154650.mp4
pablo,180,19,VID_20230322_154657.mp4,pablo/180/19/VID_20230322_154657/VID_20230322_154657.mp4
pablo,180,19,VID_20230322_154711.mp4,pablo/180/19/VID_20230322_154711/VID_20230322_154711.mp4
javo,vertical,20,VID_20230322_154712.mp4,javo/vertical/20/VID_20230322_154712/VID_20230322_154712.mp4
javo,vertical,20,VID_20230322_154721.mp4,javo/vertical/20/VID_20230322_154721/VID_20230322_154721.mp4
javo,vertical,20,VID_20230322_154731.mp4,javo/vertical/20/VID_20230322_154731/VID_20230322_154731.mp4
javo,vertical,20,VID_20230322_154739.mp4,javo/vertical/20/VID_20230322_154739/VID_20230322_154739.mp4
pablo,vertical,19,VID_20230322_154741.mp4,pablo/vertical/19/VID_20230322_154741/VID_20230322_154741.mp4
javo,vertical,20,VID_20230322_154748.mp4,javo/vertical/20/VID_20230322_154748/VID_20230322_154748.mp4
pablo,vertical,19,VID_20230322_154752.mp4,pablo/vertical/19/VID_20230322_154752/VID_20230322_154752.mp4
pablo,vertical,19,VID_20230322_154803.mp4,pablo/vertical/19/VID_20230322_154803/VID_20230322_154803.mp4
pablo,vertical,19,VID_20230322_154812.mp4,pablo/vertical/19/VID_20230322_154812/VID_20230322_154812.mp4
javo,freestyle,20,VID_20230322_154813.mp4,javo/freestyle/20/VID_20230322_154813/VID_20230322_154813.mp4
javo,freestyle,20,VID_20230322_154821.mp4,javo/freestyle/20/VID_20230322_154821/VID_20230322_154821.mp4
pablo,vertical,19,VID_20230322_154827.mp4,pablo/vertical/19/VID_20230322_154827/VID_20230322_154827.mp4
javo,freestyle,20,VID_20230322_154831.mp4,javo/freestyle/20/VID_20230322_154831/VID_20230322_154831.mp4
javo,freestyle,20,VID_20230322_154839.mp4,javo/freestyle/20/VID_20230322_154839/VID_20230322_154839.mp4
javo,freestyle,20,VID_20230322_154857.mp4,javo/freestyle/20/VID_20230322_154857/VID_20230322_154857.mp4
pablo,freestyle,19,VID_20230322_154858.mp4,pablo/freestyle/19/VID_20230322_154858/VID_20230322_154858.mp4
pablo,freestyle,19,VID_20230322_154906.mp4,pablo/freestyle/19/VID_20230322_154906/VID_20230322_154906.mp4
pablo,freestyle,19,VID_20230322_154918.mp4,pablo/freestyle/19/VID_20230322_154918/VID_20230322_154918.mp4
pablo,freestyle,19,VID_20230322_155004.mp4,pablo/freestyle/19/VID_20230322_155004/VID_20230322_155004.mp4
pablo,freestyle,19,VID_20230322_155012.mp4,pablo/freestyle/19/VID_20230322_155012/VID_20230322_155012.mp4
javo,180,18,VID_20230322_155026.mp4,javo/180/18/VID_20230322_155026/VID_20230322_155026.mp4
javo,180,18,VID_20230322_155037.mp4,javo/180/18/VID_20230322_155037/VID_20230322_155037.mp4
javo,180,18,VID_20230322_155048.mp4,javo/180/18/VID_20230322_155048/VID_20230322_155048.mp4
javo,180,18,VID_20230322_155059.mp4,javo/180/18/VID_20230322_155059/VID_20230322_155059.mp4
javo,180,18,VID_20230322_155110.mp4,javo/180/18/VID_20230322_155110/VID_20230322_155110.mp4
javo,vertical,18,VID_20230322_155134.mp4,javo/vertical/18/VID_20230322_155134/VID_20230322_155134.mp4
pablo,180,17,VID_20230322_155135.mp4,pablo/180/17/VID_20230322_155135/VID_20230322_155135.mp4
javo,vertical,18,VID_20230322_155143.mp4,javo/vertical/18/VID_20230322_155143/VID_20230322_155143.mp4
pablo,180,17,VID_20230322_155147.mp4,pablo/180/17/VID_20230322_155147/VID_20230322_155147.mp4
javo,vertical,18,VID_20230322_155151.mp4,javo/vertical/18/VID_20230322_155151/VID_20230322_155151.mp4
pablo,180,17,VID_20230322_155200.mp4,pablo/180/17/VID_20230322_155200/VID_20230322_155200.mp4
javo,vertical,18,VID_20230322_155201.mp4,javo/vertical/18/VID_20230322_155201/VID_20230322_155201.mp4
javo,vertical,18,VID_20230322_155210.mp4,javo/vertical/18/VID_20230322_155210/VID_20230322_155210.mp4
pablo,180,17,VID_20230322_155214.mp4,pablo/180/17/VID_20230322_155214/VID_20230322_155214.mp4
javo,freestyle,18,VID_20230322_155226.mp4,javo/freestyle/18/VID_20230322_155226/VID_20230322_155226.mp4
pablo,180,17,VID_20230322_155227.mp4,pablo/180/17/VID_20230322_155227/VID_20230322_155227.mp4
javo,freestyle,18,VID_20230322_155234.mp4,javo/freestyle/18/VID_20230322_155234/VID_20230322_155234.mp4
javo,freestyle,18,VID_20230322_155243.mp4,javo/freestyle/18/VID_20230322_155243/VID_20230322_155243.mp4
javo,freestyle,18,VID_20230322_155252.mp4,javo/freestyle/18/VID_20230322_155252/VID_20230322_155252.mp4
pablo,vertical,17,VID_20230322_155300.mp4,pablo/vertical/17/VID_20230322_155300/VID_20230322_155300.mp4
javo,freestyle,18,VID_20230322_155300.mp4,javo/freestyle/18/VID_20230322_155300/VID_20230322_155300.mp4
pablo,vertical,17,VID_20230322_155312.mp4,pablo/vertical/17/VID_20230322_155312/VID_20230322_155312.mp4
pablo,vertical,17,VID_20230322_155323.mp4,pablo/vertical/17/VID_20230322_155323/VID_20230322_155323.mp4
pablo,vertical,17,VID_20230322_155341.mp4,pablo/vertical/17/VID_20230322_155341/VID_20230322_155341.mp4
pablo,vertical,17,VID_20230322_155352.mp4,pablo/vertical/17/VID_20230322_155352/VID_20230322_155352.mp4
pablo,freestyle,17,VID_20230322_155411.mp4,pablo/freestyle/17/VID_20230322_155411/VID_20230322_155411.mp4
pablo,freestyle,17,VID_20230322_155419.mp4,pablo/freestyle/17/VID_20230322_155419/VID_20230322_155419.mp4
pablo,freestyle,17,VID_20230322_155427.mp4,pablo/freestyle/17/VID_20230322_155427/VID_20230322_155427.mp4
pablo,freestyle,17,VID_20230322_155436.mp4,pablo/freestyle/17/VID_20230322_155436/VID_20230322_155436.mp4
pablo,freestyle,17,VID_20230322_155444.mp4,pablo/freestyle/17/VID_20230322_155444/VID_20230322_155444.mp4
javo,180,17,VID_20230322_155539.mp4,javo/180/17/VID_20230322_155539/VID_20230322_155539.mp4
javo,180,17,VID_20230322_155549.mp4,javo/180/17/VID_20230322_155549/VID_20230322_155549.mp4
pablo,180,18,VID_20230322_155555.mp4,pablo/180/18/VID_20230322_155555/VID_20230322_155555.mp4
javo,180,17,VID_20230322_155559.mp4,javo/180/17/VID_20230322_155559/VID_20230322_155559.mp4
pablo,180,18,VID_20230322_155607.mp4,pablo/180/18/VID_20230322_155607/VID_20230322_155607.mp4
javo,180,17,VID_20230322_155609.mp4,javo/180/17/VID_20230322_155609/VID_20230322_155609.mp4
pablo,180,18,VID_20230322_155619.mp4,pablo/180/18/VID_20230322_155619/VID_20230322_155619.mp4
javo,180,17,VID_20230322_155619.mp4,javo/180/17/VID_20230322_155619/VID_20230322_155619.mp4
pablo,180,18,VID_20230322_155631.mp4,pablo/180/18/VID_20230322_155631/VID_20230322_155631.mp4
javo,vertical,17,VID_20230322_155641.mp4,javo/vertical/17/VID_20230322_155641/VID_20230322_155641.mp4
pablo,180,18,VID_20230322_155645.mp4,pablo/180/18/VID_20230322_155645/VID_20230322_155645.mp4
javo,vertical,17,VID_20230322_155650.mp4,javo/vertical/17/VID_20230322_155650/VID_20230322_155650.mp4
javo,vertical,17,VID_20230322_155700.mp4,javo/vertical/17/VID_20230322_155700/VID_20230322_155700.mp4
pablo,vertical,18,VID_20230322_155706.mp4,pablo/vertical/18/VID_20230322_155706/VID_20230322_155706.mp4
javo,vertical,17,VID_20230322_155710.mp4,javo/vertical/17/VID_20230322_155710/VID_20230322_155710.mp4
pablo,vertical,18,VID_20230322_155718.mp4,pablo/vertical/18/VID_20230322_155718/VID_20230322_155718.mp4
javo,vertical,17,VID_20230322_155719.mp4,javo/vertical/17/VID_20230322_155719/VID_20230322_155719.mp4
pablo,vertical,18,VID_20230322_155733.mp4,pablo/vertical/18/VID_20230322_155733/VID_20230322_155733.mp4
javo,freestyle,17,VID_20230322_155734.mp4,javo/freestyle/17/VID_20230322_155734/VID_20230322_155734.mp4
javo,freestyle,17,VID_20230322_155741.mp4,javo/freestyle/17/VID_20230322_155741/VID_20230322_155741.mp4
javo,freestyle,17,VID_20230322_155751.mp4,javo/freestyle/17/VID_20230322_155751/VID_20230322_155751.mp4
pablo,vertical,18,VID_20230322_155753.mp4,pablo/vertical/18/VID_20230322_155753/VID_20230322_155753.mp4
javo,freestyle,17,VID_20230322_155759.mp4,javo/freestyle/17/VID_20230322_155759/VID_20230322_155759.mp4
pablo,vertical,18,VID_20230322_155805.mp4,pablo/vertical/18/VID_20230322_155805/VID_20230322_155805.mp4
javo,freestyle,17,VID_20230322_155813.mp4,javo/freestyle/17/VID_20230322_155813/VID_20230322_155813.mp4
pablo,freestyle,18,VID_20230322_155834.mp4,pablo/freestyle/18/VID_20230322_155834/VID_20230322_155834.mp4
pablo,freestyle,18,VID_20230322_155843.mp4,pablo/freestyle/18/VID_20230322_155843/VID_20230322_155843.mp4
pablo,freestyle,18,VID_20230322_155851.mp4,pablo/freestyle/18/VID_20230322_155851/VID_20230322_155851.mp4
pablo,freestyle,18,VID_20230322_155902.mp4,pablo/freestyle/18/VID_20230322_155902/VID_20230322_155902.mp4
pablo,freestyle,18,VID_20230322_155910.mp4,pablo/freestyle/18/VID_20230322_155910/VID_20230322_155910.mp4
javo,180,15,VID_20230322_163031.mp4,javo/180/15/VID_20230322_163031/VID_20230322_163031.mp4
pablo,180,16,VID_20230322_163040.mp4,pablo/180/16/VID_20230322_163040/VID_20230322_163040.mp4
javo,180,15,VID_20230322_163043.mp4,javo/180/15/VID_20230322_163043/VID_20230322_163043.mp4
pablo,180,16,VID_20230322_163053.mp4,pablo/180/16/VID_20230322_163053/VID_20230322_163053.mp4
javo,180,15,VID_20230322_163054.mp4,javo/180/15/VID_20230322_163054/VID_20230322_163054.mp4
pablo,180,16,VID_20230322_163105.mp4,pablo/180/16/VID_20230322_163105/VID_20230322_163105.mp4
javo,180,15,VID_20230322_163105.mp4,javo/180/15/VID_20230322_163105/VID_20230322_163105.mp4
pablo,180,16,VID_20230322_163116.mp4,pablo/180/16/VID_20230322_163116/VID_20230322_163116.mp4
javo,180,15,VID_20230322_163117.mp4,javo/180/15/VID_20230322_163117/VID_20230322_163117.mp4
pablo,180,16,VID_20230322_163128.mp4,pablo/180/16/VID_20230322_163128/VID_20230322_163128.mp4
javo,vertical,15,VID_20230322_163142.mp4,javo/vertical/15/VID_20230322_163142/VID_20230322_163142.mp4
javo,vertical,15,VID_20230322_163151.mp4,javo/vertical/15/VID_20230322_163151/VID_20230322_163151.mp4
pablo,vertical,16,VID_20230322_163152.mp4,pablo/vertical/16/VID_20230322_163152/VID_20230322_163152.mp4
javo,vertical,15,VID_20230322_163200.mp4,javo/vertical/15/VID_20230322_163200/VID_20230322_163200.mp4
pablo,vertical,16,VID_20230322_163204.mp4,pablo/vertical/16/VID_20230322_163204/VID_20230322_163204.mp4
javo,vertical,15,VID_20230322_163209.mp4,javo/vertical/15/VID_20230322_163209/VID_20230322_163209.mp4
pablo,vertical,16,VID_20230322_163216.mp4,pablo/vertical/16/VID_20230322_163216/VID_20230322_163216.mp4
pablo,vertical,16,VID_20230322_163228.mp4,pablo/vertical/16/VID_20230322_163228/VID_20230322_163228.mp4
javo,vertical,15,VID_20230322_163235.mp4,javo/vertical/15/VID_20230322_163235/VID_20230322_163235.mp4
pablo,vertical,16,VID_20230322_163243.mp4,pablo/vertical/16/VID_20230322_163243/VID_20230322_163243.mp4
javo,freestyle,15,VID_20230322_163253.mp4,javo/freestyle/15/VID_20230322_163253/VID_20230322_163253.mp4
pablo,freestyle,16,VID_20230322_163302.mp4,pablo/freestyle/16/VID_20230322_163302/VID_20230322_163302.mp4
javo,freestyle,15,VID_20230322_163303.mp4,javo/freestyle/15/VID_20230322_163303/VID_20230322_163303.mp4
pablo,freestyle,16,VID_20230322_163310.mp4,pablo/freestyle/16/VID_20230322_163310/VID_20230322_163310.mp4
javo,freestyle,15,VID_20230322_163314.mp4,javo/freestyle/15/VID_20230322_163314/VID_20230322_163314.mp4
pablo,freestyle,16,VID_20230322_163319.mp4,pablo/freestyle/16/VID_20230322_163319/VID_20230322_163319.mp4
javo,freestyle,15,VID_20230322_163323.mp4,javo/freestyle/15/VID_20230322_163323/VID_20230322_163323.mp4
pablo,freestyle,16,VID_20230322_163329.mp4,pablo/freestyle/16/VID_20230322_163329/VID_20230322_163329.mp4
javo,freestyle,15,VID_20230322_163332.mp4,javo/freestyle/15/VID_20230322_163332/VID_20230322_163332.mp4
pablo,freestyle,16,VID_20230322_163341.mp4,pablo/freestyle/16/VID_20230322_163341/VID_20230322_163341.mp4
javo,180,16,VID_20230322_163410.mp4,javo/180/16/VID_20230322_163410/VID_20230322_163410.mp4
pablo,180,15,VID_20230322_163419.mp4,pablo/180/15/VID_20230322_163419/VID_20230322_163419.mp4
javo,180,16,VID_20230322_163421.mp4,javo/180/16/VID_20230322_163421/VID_20230322_163421.mp4
pablo,180,15,VID_20230322_163430.mp4,pablo/180/15/VID_20230322_163430/VID_20230322_163430.mp4
javo,180,16,VID_20230322_163431.mp4,javo/180/16/VID_20230322_163431/VID_20230322_163431.mp4
pablo,180,15,VID_20230322_163442.mp4,pablo/180/15/VID_20230322_163442/VID_20230322_163442.mp4
javo,180,16,VID_20230322_163442.mp4,javo/180/16/VID_20230322_163442/VID_20230322_163442.mp4
javo,180,16,VID_20230322_163452.mp4,javo/180/16/VID_20230322_163452/VID_20230322_163452.mp4
pablo,180,15,VID_20230322_163454.mp4,pablo/180/15/VID_20230322_163454/VID_20230322_163454.mp4
pablo,180,15,VID_20230322_163507.mp4,pablo/180/15/VID_20230322_163507/VID_20230322_163507.mp4
javo,vertical,16,VID_20230322_163518.mp4,javo/vertical/16/VID_20230322_163518/VID_20230322_163518.mp4
pablo,vertical,15,VID_20230322_163527.mp4,pablo/vertical/15/VID_20230322_163527/VID_20230322_163527.mp4
javo,vertical,16,VID_20230322_163532.mp4,javo/vertical/16/VID_20230322_163532/VID_20230322_163532.mp4
pablo,vertical,15,VID_20230322_163536.mp4,pablo/vertical/15/VID_20230322_163536/VID_20230322_163536.mp4
javo,vertical,16,VID_20230322_163542.mp4,javo/vertical/16/VID_20230322_163542/VID_20230322_163542.mp4
pablo,vertical,15,VID_20230322_163546.mp4,pablo/vertical/15/VID_20230322_163546/VID_20230322_163546.mp4
javo,vertical,16,VID_20230322_163551.mp4,javo/vertical/16/VID_20230322_163551/VID_20230322_163551.mp4
pablo,vertical,15,VID_20230322_163556.mp4,pablo/vertical/15/VID_20230322_163556/VID_20230322_163556.mp4
javo,vertical,16,VID_20230322_163607.mp4,javo/vertical/16/VID_20230322_163607/VID_20230322_163607.mp4
pablo,vertical,15,VID_20230322_163610.mp4,pablo/vertical/15/VID_20230322_163610/VID_20230322_163610.mp4
javo,freestyle,16,VID_20230322_163621.mp4,javo/freestyle/16/VID_20230322_163621/VID_20230322_163621.mp4
pablo,freestyle,15,VID_20230322_163630.mp4,pablo/freestyle/15/VID_20230322_163630/VID_20230322_163630.mp4
javo,freestyle,16,VID_20230322_163631.mp4,javo/freestyle/16/VID_20230322_163631/VID_20230322_163631.mp4
pablo,freestyle,15,VID_20230322_163638.mp4,pablo/freestyle/15/VID_20230322_163638/VID_20230322_163638.mp4
javo,freestyle,16,VID_20230322_163639.mp4,javo/freestyle/16/VID_20230322_163639/VID_20230322_163639.mp4
pablo,freestyle,15,VID_20230322_163647.mp4,pablo/freestyle/15/VID_20230322_163647/VID_20230322_163647.mp4
javo,freestyle,16,VID_20230322_163648.mp4,javo/freestyle/16/VID_20230322_163648/VID_20230322_163648.mp4
pablo,freestyle,15,VID_20230322_163654.mp4,pablo/freestyle/15/VID_20230322_163654/VID_20230322_163654.mp4
javo,freestyle,16,VID_20230322_163658.mp4,javo/freestyle/16/VID_20230322_163658/VID_20230322_163658.mp4
pablo,freestyle,15,VID_20230322_163702.mp4,pablo/freestyle/15/VID_20230322_163702/VID_20230322_163702.mp4
pablo,180,14,VID_20230322_163758.mp4,pablo/180/14/VID_20230322_163758/VID_20230322_163758.mp4
javo,180,13,VID_20230322_163804.mp4,javo/180/13/VID_20230322_163804/VID_20230322_163804.mp4
pablo,180,14,VID_20230322_163809.mp4,pablo/180/14/VID_20230322_163809/VID_20230322_163809.mp4
javo,180,13,VID_20230322_163813.mp4,javo/180/13/VID_20230322_163813/VID_20230322_163813.mp4
pablo,180,14,VID_20230322_163819.mp4,pablo/180/14/VID_20230322_163819/VID_20230322_163819.mp4
javo,180,13,VID_20230322_163824.mp4,javo/180/13/VID_20230322_163824/VID_20230322_163824.mp4
pablo,180,14,VID_20230322_163830.mp4,pablo/180/14/VID_20230322_163830_copia/VID_20230322_163830.mp4
pablo,180,14,VID_20230322_163830.mp4,pablo/180/14/VID_20230322_163830/VID_20230322_163830.mp4
javo,180,13,VID_20230322_163837.mp4,javo/180/13/VID_20230322_163837/VID_20230322_163837.mp4
pablo,180,14,VID_20230322_163840.mp4,pablo/180/14/VID_20230322_163840/VID_20230322_163840.mp4
javo,180,13,VID_20230322_163848.mp4,javo/180/13/VID_20230322_163848/VID_20230322_163848.mp4
pablo,vertical,14,VID_20230322_163906.mp4,pablo/vertical/14/VID_20230322_163906/VID_20230322_163906.mp4
javo,vertical,13,VID_20230322_163906.mp4,javo/vertical/13/VID_20230322_163906/VID_20230322_163906.mp4
pablo,vertical,14,VID_20230322_163915.mp4,pablo/vertical/14/VID_20230322_163915/VID_20230322_163915.mp4
javo,vertical,13,VID_20230322_163915.mp4,javo/vertical/13/VID_20230322_163915/VID_20230322_163915.mp4
pablo,vertical,14,VID_20230322_163925.mp4,pablo/vertical/14/VID_20230322_163925/VID_20230322_163925.mp4
javo,vertical,13,VID_20230322_163925.mp4,javo/vertical/13/VID_20230322_163925/VID_20230322_163925.mp4
javo,vertical,13,VID_20230322_163934.mp4,javo/vertical/13/VID_20230322_163934/VID_20230322_163934.mp4
pablo,vertical,14,VID_20230322_163939.mp4,pablo/vertical/14/VID_20230322_163939/VID_20230322_163939.mp4
javo,vertical,13,VID_20230322_163944.mp4,javo/vertical/13/VID_20230322_163944/VID_20230322_163944.mp4
pablo,vertical,14,VID_20230322_163950.mp4,pablo/vertical/14/VID_20230322_163950/VID_20230322_163950.mp4
javo,freestyle,13,VID_20230322_164006.mp4,javo/freestyle/13/VID_20230322_164006/VID_20230322_164006.mp4
pablo,freestyle,14,VID_20230322_164012.mp4,pablo/freestyle/14/VID_20230322_164012/VID_20230322_164012.mp4
javo,freestyle,13,VID_20230322_164015.mp4,javo/freestyle/13/VID_20230322_164015/VID_20230322_164015.mp4
pablo,freestyle,14,VID_20230322_164019.mp4,pablo/freestyle/14/VID_20230322_164019/VID_20230322_164019.mp4
pablo,freestyle,14,VID_20230322_164027.mp4,pablo/freestyle/14/VID_20230322_164027/VID_20230322_164027.mp4
pablo,freestyle,14,VID_20230322_164034.mp4,pablo/freestyle/14/VID_20230322_164034/VID_20230322_164034.mp4
javo,freestyle,13,VID_20230322_164037.mp4,javo/freestyle/13/VID_20230322_164037/VID_20230322_164037.mp4
pablo,freestyle,14,VID_20230322_164041.mp4,pablo/freestyle/14/VID_20230322_164041/VID_20230322_164041.mp4
javo,freestyle,13,VID_20230322_164045.mp4,javo/freestyle/13/VID_20230322_164045/VID_20230322_164045.mp4
javo,freestyle,13,VID_20230322_164103.mp4,javo/freestyle/13/VID_20230322_164103/VID_20230322_164103.mp4
javo,180,14,VID_20230322_164130.mp4,javo/180/14/VID_20230322_164130/VID_20230322_164130.mp4
pablo,180,13,VID_20230322_164140.mp4,pablo/180/13/VID_20230322_164140/VID_20230322_164140.mp4
javo,180,14,VID_20230322_164141.mp4,javo/180/14/VID_20230322_164141/VID_20230322_164141.mp4
javo,180,14,VID_20230322_164150.mp4,javo/180/14/VID_20230322_164150/VID_20230322_164150.mp4
pablo,180,13,VID_20230322_164151.mp4,pablo/180/13/VID_20230322_164151/VID_20230322_164151.mp4
pablo,180,13,VID_20230322_164204.mp4,pablo/180/13/VID_20230322_164204/VID_20230322_164204.mp4
javo,180,14,VID_20230322_164208.mp4,javo/180/14/VID_20230322_164208/VID_20230322_164208.mp4
pablo,180,13,VID_20230322_164216.mp4,pablo/180/13/VID_20230322_164216/VID_20230322_164216.mp4
javo,180,14,VID_20230322_164218.mp4,javo/180/14/VID_20230322_164218/VID_20230322_164218.mp4
pablo,180,13,VID_20230322_164230.mp4,pablo/180/13/VID_20230322_164230/VID_20230322_164230.mp4
javo,vertical,14,VID_20230322_164238.mp4,javo/vertical/14/VID_20230322_164238/VID_20230322_164238.mp4
javo,vertical,14,VID_20230322_164246.mp4,javo/vertical/14/VID_20230322_164246/VID_20230322_164246.mp4
pablo,vertical,13,VID_20230322_164254.mp4,pablo/vertical/13/VID_20230322_164254/VID_20230322_164254.mp4
javo,vertical,14,VID_20230322_164254.mp4,javo/vertical/14/VID_20230322_164254/VID_20230322_164254.mp4
javo,vertical,14,VID_20230322_164303.mp4,javo/vertical/14/VID_20230322_164303/VID_20230322_164303.mp4
pablo,vertical,13,VID_20230322_164304.mp4,pablo/vertical/13/VID_20230322_164304/VID_20230322_164304.mp4
javo,vertical,14,VID_20230322_164311.mp4,javo/vertical/14/VID_20230322_164311/VID_20230322_164311.mp4
pablo,vertical,13,VID_20230322_164315.mp4,pablo/vertical/13/VID_20230322_164315/VID_20230322_164315.mp4
pablo,vertical,13,VID_20230322_164326.mp4,pablo/vertical/13/VID_20230322_164326/VID_20230322_164326.mp4
javo,freestyle,14,VID_20230322_164326.mp4,javo/freestyle/14/VID_20230322_164326/VID_20230322_164326.mp4
javo,freestyle,14,VID_20230322_164334.mp4,javo/freestyle/14/VID_20230322_164334/VID_20230322_164334.mp4
pablo,vertical,13,VID_20230322_164342.mp4,pablo/vertical/13/VID_20230322_164342/VID_20230322_164342.mp4
javo,freestyle,14,VID_20230322_164343.mp4,javo/freestyle/14/VID_20230322_164343/VID_20230322_164343.mp4
javo,freestyle,14,VID_20230322_164353.mp4,javo/freestyle/14/VID_20230322_164353/VID_20230322_164353.mp4
pablo,freestyle,13,VID_20230322_164402.mp4,pablo/freestyle/13/VID_20230322_164402/VID_20230322_164402.mp4
javo,freestyle,14,VID_20230322_164407.mp4,javo/freestyle/14/VID_20230322_164407/VID_20230322_164407.mp4
pablo,freestyle,13,VID_20230322_164411.mp4,pablo/freestyle/13/VID_20230322_164411/VID_20230322_164411.mp4
pablo,freestyle,13,VID_20230322_164418.mp4,pablo/freestyle/13/VID_20230322_164418/VID_20230322_164418.mp4
pablo,freestyle,13,VID_20230322_164425.mp4,pablo/freestyle/13/VID_20230322_164425/VID_20230322_164425.mp4
pablo,freestyle,13,VID_20230322_164434.mp4,pablo/freestyle/13/VID_20230322_164434/VID_20230322_164434.mp4
javo,180,12,VID_20230322_164453.mp4,javo/180/12/VID_20230322_164453/VID_20230322_164453.mp4
javo,180,12,VID_20230322_164503.mp4,javo/180/12/VID_20230322_164503/VID_20230322_164503.mp4
javo,180,12,VID_20230322_164526.mp4,javo/180/12/VID_20230322_164526/VID_20230322_164526.mp4
javo,180,12,VID_20230322_164541.mp4,javo/180/12/VID_20230322_164541/VID_20230322_164541.mp4
javo,180,12,VID_20230322_164552.mp4,javo/180/12/VID_20230322_164552/VID_20230322_164552.mp4
pablo,180,11,VID_20230322_164553.mp4,pablo/180/11/VID_20230322_164553/VID_20230322_164553.mp4
pablo,180,11,VID_20230322_164604.mp4,pablo/180/11/VID_20230322_164604/VID_20230322_164604.mp4
javo,vertical,12,VID_20230322_164609.mp4,javo/vertical/12/VID_20230322_164609/VID_20230322_164609.mp4
pablo,180,11,VID_20230322_164616.mp4,pablo/180/11/VID_20230322_164616/VID_20230322_164616.mp4
javo,vertical,12,VID_20230322_164618.mp4,javo/vertical/12/VID_20230322_164618/VID_20230322_164618.mp4
javo,vertical,12,VID_20230322_164627.mp4,javo/vertical/12/VID_20230322_164627/VID_20230322_164627.mp4
pablo,180,11,VID_20230322_164629.mp4,pablo/180/11/VID_20230322_164629/VID_20230322_164629.mp4
javo,vertical,12,VID_20230322_164636.mp4,javo/vertical/12/VID_20230322_164636/VID_20230322_164636.mp4
pablo,180,11,VID_20230322_164643.mp4,pablo/180/11/VID_20230322_164643/VID_20230322_164643.mp4
javo,vertical,12,VID_20230322_164645.mp4,javo/vertical/12/VID_20230322_164645/VID_20230322_164645.mp4
pablo,vertical,11,VID_20230322_164703.mp4,pablo/vertical/11/VID_20230322_164703/VID_20230322_164703.mp4
javo,freestyle,12,VID_20230322_164710.mp4,javo/freestyle/12/VID_20230322_164710/VID_20230322_164710.mp4
pablo,vertical,11,VID_20230322_164715.mp4,pablo/vertical/11/VID_20230322_164715/VID_20230322_164715.mp4
javo,freestyle,12,VID_20230322_164717.mp4,javo/freestyle/12/VID_20230322_164717/VID_20230322_164717.mp4
pablo,vertical,11,VID_20230322_164725.mp4,pablo/vertical/11/VID_20230322_164725/VID_20230322_164725.mp4
javo,freestyle,12,VID_20230322_164725.mp4,javo/freestyle/12/VID_20230322_164725/VID_20230322_164725.mp4
javo,freestyle,12,VID_20230322_164734.mp4,javo/freestyle/12/VID_20230322_164734/VID_20230322_164734.mp4
pablo,vertical,11,VID_20230322_164736.mp4,pablo/vertical/11/VID_20230322_164736/VID_20230322_164736.mp4
javo,freestyle,12,VID_20230322_164748.mp4,javo/freestyle/12/VID_20230322_164748/VID_20230322_164748.mp4
pablo,vertical,11,VID_20230322_164750.mp4,pablo/vertical/11/VID_20230322_164750/VID_20230322_164750.mp4
pablo,freestyle,11,VID_20230322_164810.mp4,pablo/freestyle/11/VID_20230322_164810/VID_20230322_164810.mp4
pablo,freestyle,11,VID_20230322_164818.mp4,pablo/freestyle/11/VID_20230322_164818/VID_20230322_164818.mp4
pablo,freestyle,11,VID_20230322_164825.mp4,pablo/freestyle/11/VID_20230322_164825/VID_20230322_164825.mp4
pablo,freestyle,11,VID_20230322_164849.mp4,pablo/freestyle/11/VID_20230322_164849/VID_20230322_164849.mp4
pablo,freestyle,11,VID_20230322_164901.mp4,pablo/freestyle/11/VID_20230322_164901/VID_20230322_164901.mp4
